cond,i,M,S,R,s_ma,rho,beta,gpath,e0_p,e0_coef,e0_ok,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,e2_est,e2_lo,e2_hi,e2_reject,e2_covers,e3_delta,e3_lo,e3_hi,e3_reject,t_e1
M6_S10_R1_sma0.03_rho0.0_beta0.0,50,6,10,1,0.03,0.0,0.0,0.04,0.03445195589162022,-0.011967761910368782,True,0.5716420927881902,-0.009480272549552082,0.01676041362817047,True,True,0.000988495061816275,0.0013045904646854269,0.0007438848887804929,0.0016072031921394922,-0.009480272549552518,-0.04318660309833755,0.022090457966387884,False,True,-0.07499999999999996,-0.27337500000000003,0.11779166666666664,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,51,6,10,1,0.03,0.0,0.0,0.04,0.5311767582313967,-0.003342667742660761,True,0.7352442344706424,-0.003645761409446684,0.010781241261875558,True,True,0.0009160137666917641,0.0012121053764855057,0.00025710411277114656,0.0015947787288933793,-0.003645761409446937,-0.030074341470401177,0.026381625796220737,False,True,-0.061111111111111116,-0.27169444444444446,0.15556944444444437,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,52,6,10,1,0.03,0.0,0.0,0.04,0.11469677312747364,0.009080746035644406,True,0.6387244579758338,0.005251149163089047,0.011184962069976934,True,True,0.0009577226906665104,0.0028499800120750972,0.00027953786045381584,0.001530523334996744,0.005251149163089219,-0.015471402231138732,0.02601407166565961,False,True,0.04222222222222222,-0.18724999999999994,0.24888888888888894,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,53,6,10,1,0.03,0.0,0.0,0.04,0.3949461014826624,0.0048713680142793495,True,0.8629395963757205,0.002827158900552678,0.016376662309046237,True,True,0.0008804296952135437,0.0008852246920863725,0.0007165422356322315,0.0011748843293085834,0.002827158900553937,-0.030252984353483427,0.04012634626352053,False,True,0.02833333333333332,-0.17113888888888892,0.23790277777777769,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,54,6,10,1,0.03,0.0,0.0,0.04,0.3184529938665538,-0.005439355000086475,True,0.3272128724665231,-0.010501926653580266,0.010719059998104538,True,True,0.0008976190154997136,0.003855712052407107,0.0002549328401789231,0.0013233131218929187,-0.010501926653579841,-0.030942470260776293,0.01128236600687564,False,True,-0.08055555555555555,-0.2866805555555555,0.11945833333333335,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,55,6,10,1,0.03,0.0,0.0,0.04,0.365684960655692,0.005181837692796657,True,0.6155101359183734,0.007911117981550834,0.015752178041409638,True,True,0.000922259506410274,0.001262197045721625,0.0006521673885037666,0.0013755818186519872,0.00791111798155084,-0.019055146662204866,0.03153999754935585,False,True,0.10833333333333334,-0.08501388888888886,0.3045,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,56,6,10,1,0.03,0.0,0.0,0.04,0.0016520790369732724,-0.018699492963805974,True,0.3073343468593327,-0.019090592815229304,0.018701025145698554,True,True,0.0009733388286677088,0.0017905676592797814,0.0009518511416333094,0.001209357441452417,-0.019090592815226317,-0.055706187731644506,0.01598707752616754,False,True,-0.1338888888888889,-0.3429027777777778,0.07558333333333335,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,57,6,10,1,0.03,0.0,0.0,0.04,0.24437791522779662,0.006371012989368147,True,0.25947022395792574,0.012118354806019391,0.010746612370339654,True,True,0.0010036515396396031,0.0022490344331686837,0.00024610387835105455,0.0016309839980416109,0.01211835480601987,-0.015748650629097513,0.03999719119094587,False,True,0.08611111111111108,-0.1328055555555556,0.2950416666666666,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,58,6,10,1,0.03,0.0,0.0,0.04,0.42222158313945246,-0.004879404381080893,True,0.4019269609055053,-0.010657134517825278,0.012714541457353354,True,True,0.0010045119572251232,0.006060475431910774,0.0003845274976897675,0.001821707929968897,-0.010657134517825838,-0.03493235289881248,0.0111862086066343,False,True,-0.05277777777777781,-0.25175000000000003,0.16669444444444445,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,59,6,10,1,0.03,0.0,0.0,0.04,0.7264313105772608,0.0019912050410127286,True,0.9779333975760195,-0.0004196449684890887,0.015171594851662444,True,True,0.0008088576763328295,0.0037278537241229545,0.0006096461033957005,0.0023758647335057836,-0.0004196449684904471,-0.036130340044810035,0.03871902243574243,False,True,-0.002777777777777768,-0.20445833333333333,0.1956388888888888,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,60,6,10,1,0.03,0.0,0.0,0.04,0.883495393281641,0.0009629707405699224,True,0.9092221781831166,0.002382978892508821,0.020899712288393508,True,True,0.0008896683762894019,0.0018231073091932854,0.001221427083583906,0.002612892897755739,0.002382978892505108,-0.036238351651518744,0.038944919864139914,False,True,-0.002777777777777768,-0.20334722222222226,0.206236111111111,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,61,6,10,1,0.03,0.0,0.0,0.04,0.0734783432215791,0.009041494173531534,True,0.2843619645589244,0.013204381882331513,0.012333951507489926,True,True,0.0008072665807516629,0.006209491815249098,0.00037565242129219034,0.0018750256704724634,0.013204381882332179,-0.012035791482878876,0.03790285888661103,False,True,0.11333333333333329,-0.10670833333333335,0.3111111111111111,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,62,6,10,1,0.03,0.0,0.0,0.04,0.019200214463646503,-0.013325326593204666,True,0.2834659275070869,-0.014996448289868056,0.0139818431367063,True,True,0.0009353110956283406,0.0006704082829377409,0.0004929447029355308,0.0016058638393544689,-0.014996448289867192,-0.04309984292987421,0.01401810445635341,False,True,-0.12277777777777782,-0.32837500000000003,0.0916805555555555,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,63,6,10,1,0.03,0.0,0.0,0.04,0.5213756899731359,-0.0038291813784604506,True,0.7131076673423804,-0.0024841457409210126,0.00675616786352111,True,True,0.0009147673867620724,0.0027769065256937186,4.5460673924015546e-05,0.0012835419580902285,-0.002484145740921029,-0.020191277755774954,0.01756175288046533,False,True,-0.015555555555555545,-0.22393055555555552,0.1933611111111111,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,64,6,10,1,0.03,0.0,0.0,0.04,0.9514888176852109,0.0003042282690130781,True,0.9217293989756234,-0.001347621022148216,0.013715474248647,True,True,0.0009947287119364675,0.0030482710741016154,0.0004648698304022357,0.0010633039308836235,-0.0013476210221477771,-0.030950028527244444,0.02761062148680389,False,True,-0.031666666666666676,-0.22999999999999998,0.17837499999999992,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,65,6,10,1,0.03,0.0,0.0,0.04,0.8655940817036665,0.0009308847840651751,True,0.8619605656822702,-0.0013727622787847323,0.007894929049234651,True,True,0.0008944471390910645,0.0024320082359982,9.754500016824267e-05,0.0007878121550673906,-0.0013727622787845012,-0.01941615485429009,0.017676365750227845,False,True,-0.02722222222222226,-0.2195555555555556,0.19011111111111095,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,66,6,10,1,0.03,0.0,0.0,0.04,0.039823020459869955,-0.009610045590760223,True,0.019678720071720408,-0.019058843755504103,0.008171281904367814,True,True,0.0009896107682062756,0.002372472674622839,0.00010134846706132327,0.0014721246455823107,-0.019058843755504606,-0.038576016535789584,-0.0004703594012335174,True,False,-0.15222222222222226,-0.3673055555555555,0.05944444444444441,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,67,6,10,1,0.03,0.0,0.0,0.04,0.7227264472782303,0.002050498083409362,True,0.9575127011203224,0.0007321941681800927,0.013743641098177967,True,True,0.0008693222694714014,0.0017586655717348942,0.0004797307849594558,0.0015469137972587588,0.0007321941681809306,-0.030985717898402414,0.030022105716849167,False,True,0.0188888888888889,-0.21461111111111109,0.21726388888888884,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,68,6,10,1,0.03,0.0,0.0,0.04,7.493599510531028e-06,0.02216168580280566,True,0.032662078697069705,0.02341050902801792,0.010958884736497365,True,True,0.0008634759289510654,0.0008418103758443739,0.00027394387110837816,0.0006444585276976632,0.02341050902801723,-0.006132088659367097,0.05342019766271193,False,True,0.22055555555555556,0.019986111111111128,0.41445833333333326,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,69,6,10,1,0.03,0.0,0.0,0.04,0.5893472975440159,0.0032232221664832707,True,0.709456264512131,0.004402153663054795,0.01181512035036066,True,True,0.0009762874463783225,0.0027985492234986016,0.00032116246204269154,0.0016226747769379699,0.004402153663054858,-0.027452861629418873,0.03274125734902466,False,True,0.06000000000000005,-0.14781944444444445,0.2639027777777777,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,70,6,10,1,0.03,0.0,0.0,0.04,0.6144783575360866,0.002851957742450406,True,0.7188910781191535,-0.004719892694304849,0.013112953468207,True,True,0.0008269612076425844,0.0016563772709103106,0.00043315252521384433,0.001366542059875744,-0.004719892694305766,-0.029653015598727125,0.023652752627253276,False,True,-0.008333333333333304,-0.2046944444444444,0.2028472222222221,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,71,6,10,1,0.03,0.0,0.0,0.04,0.2820485792128945,0.006102755174053424,True,0.824696370712132,-0.004223429909233134,0.019066655587980763,True,True,0.0008602407508755405,0.0037401270837273816,0.0010045879908444728,0.0015209911898637258,-0.004223429909232813,-0.04157110589523694,0.03291198308540722,False,True,-0.0411111111111111,-0.24450000000000002,0.16111111111111115,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,72,6,10,1,0.03,0.0,0.0,0.04,0.596182697887243,-0.003234367006403992,True,0.9622482397300594,-0.0005397762791583424,0.01140392917760152,True,True,0.0009158451321982694,0.005580801005396791,0.0002985642888434179,0.0018559958841976724,-0.0005397762791581575,-0.024086982154287704,0.02458683373563203,False,True,0.009444444444444422,-0.20001388888888885,0.21288888888888874,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,73,6,10,1,0.03,0.0,0.0,0.04,0.014082508595263511,-0.013441709992422588,True,0.45048932221869165,-0.00645138049994452,0.008549409955482127,True,True,0.0009288737740482059,0.003203530409453177,0.0001263898543558675,0.0015086915131065743,-0.006451380499944578,-0.027209008502742556,0.013897108060232135,False,True,-0.044999999999999984,-0.24223611111111107,0.1646111111111109,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,74,6,10,1,0.03,0.0,0.0,0.04,8.313368533391389e-05,-0.019825324446061176,True,0.07970787663427695,-0.02537816161431927,0.014482081556720486,True,True,0.0009013000571369366,0.0011178737247167871,0.0005390620529328071,0.0007050806535076928,-0.025378161614318086,-0.05462845345753416,0.006762250638234237,False,True,-0.22611111111111115,-0.4183611111111111,-0.015541666666666667,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,75,6,10,1,0.03,0.0,0.0,0.04,0.7103759451485343,-0.00178514007057312,True,0.9318296996336259,-0.0006183814163495581,0.0072288943205127045,True,True,0.0008747172202672301,0.005774298419381249,6.92990172647029e-05,0.0013528825290469021,-0.0006183814163493694,-0.01821361514312897,0.015577956425072335,False,True,-0.012777777777777777,-0.22791666666666668,0.20058333333333334,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,76,6,10,1,0.03,0.0,0.0,0.04,0.2735935462966027,-0.005734026792448477,True,0.4687612817099849,-0.008760814675771951,0.012092288529137149,True,True,0.0008720440323209585,0.004416471325806802,0.0003514659223836116,0.0014067668409279352,-0.008760814675772104,-0.03479600153582896,0.017303123989236713,False,True,-0.05722222222222223,-0.2667361111111111,0.16556944444444438,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,77,6,10,1,0.03,0.0,0.0,0.04,1.4865759532682666e-05,0.020515805157220526,True,0.08264491023011916,0.014246423553268373,0.008208632458109983,True,True,0.0008378087609841583,0.005894622578309861,0.00011836406439859371,0.001213214115143612,0.014246423553268547,-0.010901896700522882,0.03892348095626046,False,True,0.1061111111111111,-0.11501388888888887,0.2989027777777778,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,78,6,10,1,0.03,0.0,0.0,0.04,0.3807793356922766,-0.005612440419212641,True,0.8131431708134834,-0.004731182979654921,0.020015742291547303,True,True,0.0008201146583447255,0.002754180350487698,0.0011198783526104458,0.0020582392830613447,-0.0047311829796555845,-0.03833811071271379,0.04265661919731153,False,True,-0.1044444444444444,-0.3100416666666667,0.10056944444444439,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,79,6,10,1,0.03,0.0,0.0,0.04,0.0006899904827712308,0.018176599846585935,True,0.3691445431633573,0.01419804913403598,0.015809390969517955,True,True,0.0009269675909942985,0.0012365766268322147,0.0006571137693817561,0.0011964959741501394,0.014198049134035752,-0.017553206246561006,0.041814792087533165,False,True,0.15055555555555555,-0.07279166666666671,0.35172222222222216,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,80,6,10,1,0.03,0.0,0.0,0.04,0.033031022963914004,0.01134927862791094,True,0.44260602604857635,0.010811512956762486,0.014081158152905142,True,True,0.0008620883081068414,0.0002752250427059,0.0005086282139706923,0.0021735229486974706,0.010811512956762293,-0.018545889083565248,0.04132576644183137,False,True,0.08722222222222226,-0.10445833333333328,0.2733333333333334,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,81,6,10,1,0.03,0.0,0.0,0.04,0.21774309805852732,-0.007863236180500655,True,0.9047371685276344,-0.0018575000329930692,0.015520640929853191,True,True,0.000940776341613601,0.002882935394656686,0.0006285932504589543,0.002099409907314397,-0.0018575000329923374,-0.0255023245044141,0.02194216263775212,False,True,-0.003888888888888886,-0.2095277777777778,0.20056944444444447,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,82,6,10,1,0.03,0.0,0.0,0.04,0.8404942382322442,0.0009930680523666507,True,0.7500735612965643,-0.0033171165308444406,0.010413423315262234,True,True,0.0008041361052305499,0.009845645932401979,0.0002449045449054837,0.0005485858093635102,-0.0033171165308444116,-0.022560981102142063,0.015240134554292545,False,True,0.01388888888888884,-0.186125,0.22229166666666664,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,83,6,10,1,0.03,0.0,0.0,0.04,1.64302836339992e-05,-0.02418902762879994,True,0.14632094645538968,-0.02297965713531072,0.015819128207041892,True,True,0.0008432188014464894,4.160068691808782e-06,0.0006664125715478752,0.0008337084041684063,-0.022979657135312227,-0.061953929353673505,0.02422945809551519,False,True,-0.3111111111111111,-0.4950138888888889,-0.1272083333333333,True,0.0
