cond,i,M,S,R,s_ma,rho,beta,e0_p,e0_coef,e0_ok,t_e0,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,e1_vc_path_arm,t_e1,e2_est,e2_lo,e2_hi,e2_reject,e2_covers,e3_delta,e3_lo,e3_hi,e3_reject
M6_S5_R3_sma0.03_rho0.0_beta0.05,21,6,5,3,0.03,0.0,0.05,1.741649915718673e-53,0.052328567138687464,True,1.486001968383789,4.165552021893793e-05,0.047721703827141436,0.011644836151199657,True,True,0.0009187431087817103,0.0010473099853247896,0.00030106009680188033,3.5741923895619815e-05,3.7080824647912345e-05,2.5834858417510986,0.047721703827137016,0.027953874276093048,0.06775962414522863,True,True,0.537283950617284,0.38962345679012345,0.6654753086419752,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,22,6,5,3,0.03,0.0,0.05,1.5026304411069204e-76,0.06352342183443291,True,0.6241989135742188,1.0033877857934407e-09,0.0654876408216897,0.010720090099156056,True,True,0.000945214005288478,0.0006335424728503193,0.0002631977574975409,0.0001371089873237946,1.5457475571085958e-05,2.6016905307769775,0.06548764082168991,0.04273313059779354,0.09096109838610131,True,True,0.7997530864197531,0.7056172839506174,0.8770432098765433,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,23,6,5,3,0.03,0.0,0.05,6.914593852385698e-79,0.06718993162437834,True,0.4643068313598633,5.479891236622808e-06,0.067774015256175,0.014910057548219079,False,True,0.0009296384309653994,0.0010299544180758893,0.0005803983666247474,0.00012128342614028907,2.0462655209084232e-05,2.684865951538086,0.06777401525615087,0.048534498878850064,0.09085307540439048,True,True,0.6582716049382715,0.5435987654320988,0.773351851851852,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,24,6,5,3,0.03,0.0,0.05,1.3207054782368135e-73,0.06370321427670207,True,0.5336034297943115,0.0002695073082650834,0.061661322107730586,0.01692609997185852,False,True,0.0009220827466419025,0.0018694979089283182,0.0007840159508693147,0.00015239517926478864,1.1658705661126101e-05,2.817315101623535,0.06166132210774055,0.04017694444302556,0.08015789645921234,True,True,0.5476543209876543,0.41083950617283954,0.6666975308641976,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,25,6,5,3,0.03,0.0,0.05,7.018276449323179e-123,0.0850978170876869,True,0.78621506690979,0.0003984493963105949,0.07994822524246267,0.022577173459491267,True,True,0.0009278184140224573,0.0003365472334391002,0.00019033137890400945,2.5600380355936838e-06,0.0010641669536834348,1.4041717052459717,0.07994822524244911,0.05588172246734315,0.11168205998975199,True,False,0.8125925925925925,0.7308641975308643,0.8938456790123458,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,26,6,5,3,0.03,0.0,0.05,3.2792019729346485e-70,0.059117884822107974,True,0.6950314044952393,0.0001040330467375448,0.06068880989446268,0.015637464617465607,True,True,0.0008830090679438017,0.0019923878505900146,0.000654156707257786,0.000119231799620516,1.7139100444498052e-05,3.0504424571990967,0.060688809894464346,0.04074941102240733,0.07882362544141229,True,True,0.5266666666666666,0.37472839506172834,0.6488950617283951,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,27,6,5,3,0.03,0.0,0.05,6.729356364769241e-11,0.024524495689950732,True,1.1998984813690186,0.14726411634569606,0.026583324258913073,0.018342648688803066,True,True,0.0009741280121479406,0.0015214582115033867,0.0008883088696902589,5.906066789780177e-05,4.67562879964044e-05,2.780224323272705,0.026583324258905406,-0.005635019808055435,0.059922547802347494,False,True,0.16814814814814816,0.00787654320987657,0.3271666666666666,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,28,6,5,3,0.03,0.0,0.05,9.244247145173911e-16,0.026820953697456684,True,0.5319957733154297,0.04496395948551478,0.025723225367083293,0.012829593450046087,False,True,0.0008430438072738605,0.0012272833886324908,0.00035924778593377237,8.702695343036695e-07,6.528724821797811e-05,2.5217669010162354,0.02572322536707544,0.004572656661230452,0.04835246175018165,True,False,0.2812345679012345,0.12000000000000005,0.4407654320987654,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,29,6,5,3,0.03,0.0,0.05,2.4855800499236874e-44,0.046597906601434536,True,1.124248743057251,0.0018227066533335733,0.04232833901685914,0.013576800990839067,False,True,0.0008398016077973205,0.0010291829180178304,0.00042609150052136803,0.00010611758244208546,5.909191755010215e-05,1.5610136985778809,0.04232833901687021,0.02245354352475399,0.06576887287755781,True,True,0.4419753086419753,0.28715432098765437,0.5847098765432098,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,30,6,5,3,0.03,0.0,0.05,1.2023908694821345e-25,0.03597396263255607,True,0.6668825149536133,0.039264181045871094,0.033426906850539305,0.01621557457155365,False,True,0.0008581369717431003,0.0014250632148649024,0.0006581722232591041,1.8635704038236137e-05,6.12110177900174e-05,2.7152998447418213,0.03342690685052693,0.012026969383177419,0.06228419320147743,True,True,0.3167901234567901,0.15554320987654316,0.45138888888888884,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,31,6,5,3,0.03,0.0,0.05,1.4161848341220228e-66,0.06649426565855082,True,1.2014968395233154,0.0005330610856649351,0.06973268033645609,0.020133190006250377,False,True,0.0009047060816979711,0.0010649569192153448,0.0010971443040489498,3.7941404160111236e-05,4.881498054493661e-05,2.9570889472961426,0.06973268033641439,0.032508830106457276,0.10874859634536994,True,True,0.6101234567901235,0.47973456790123453,0.7247345679012346,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,32,6,5,3,0.03,0.0,0.05,7.049763823026562e-73,0.06360218102322282,True,1.0226614475250244,0.001987141651300176,0.07167010531101904,0.023178101344529644,False,True,0.0008824006316668904,0.0038813755563006547,0.0014751054913271168,4.7170627567120114e-05,6.478412142254141e-05,2.353644371032715,0.07167010531103045,0.04997020158802558,0.09261031025315138,True,True,0.5491358024691357,0.4103518518518518,0.6694135802469137,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,33,6,5,3,0.03,0.0,0.05,1.8061330910539452e-69,0.06592457279988018,True,1.0984532833099365,0.0002018975626879017,0.06311078743464443,0.016980647212767694,False,True,0.0008719492922106474,0.0005402422788110816,0.0007452254863126817,3.819457821927517e-05,5.1393083472448274e-05,2.3267571926116943,0.06311078743466178,0.026927213272129897,0.10324344471223652,True,True,0.671604938271605,0.5535679012345679,0.7812592592592591,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,34,6,5,3,0.03,0.0,0.05,2.292886373211295e-60,0.05362440189656069,True,0.2939577102661133,0.010093924814290646,0.05552587410474868,0.021583604887531183,False,True,0.0008896233210957401,0.0006033988712952805,0.00018873928740101273,3.006413756097285e-08,0.0009579237425120792,2.287245750427246,0.05552587410470554,0.04456834154528041,0.06734951431681578,True,True,0.6881481481481482,0.5678827160493828,0.8010123456790124,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,35,6,5,3,0.03,0.0,0.05,2.2440080120147946e-35,0.05184757335923895,True,0.6837897300720215,0.1425011233691491,0.05277038056613699,0.03598290273191347,False,True,0.0008690090354578091,0.003632043382300762,0.0038257461673500315,8.128097676635939e-05,5.231366666179688e-07,2.317025899887085,0.052770380566208204,0.010560781357169303,0.09691780263518744,True,True,0.43555555555555553,0.2772283950617284,0.5958333333333332,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,36,6,5,3,0.03,0.0,0.05,4.600361544449866e-18,0.028524468781631937,True,1.1713142395019531,0.044557209209108745,0.030374847845370943,0.015120811181707376,False,True,0.0008614468490034909,0.0019068213656272465,0.0005932855480005238,3.360367431301822e-05,2.9334545370228697e-05,1.6834814548492432,0.030374847845363748,0.008229415001835706,0.05501730536319059,True,True,0.28493827160493823,0.1246296296296296,0.4466851851851852,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,37,6,5,3,0.03,0.0,0.05,1.714077846119243e-32,0.03839207415442061,True,0.41863107681274414,0.0001473072999127387,0.03843292543385512,0.010125744241782742,False,True,0.0008630026689752386,0.0008687208040920693,0.00021280946260984643,6.01072922770617e-05,3.104092956259778e-05,2.485614061355591,0.03843292543385505,0.025039719025802862,0.052932692497130125,True,True,0.4730864197530864,0.3239506172839506,0.6130987654320986,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,38,6,5,3,0.03,0.0,0.05,7.599052185199679e-47,0.050801746684943506,True,0.4268198013305664,0.0022783764676401,0.053034019572595105,0.017380681274569744,False,True,0.000849030719740106,0.0013959532014750887,0.0008270072178059974,8.736762848032015e-05,1.8879149096328304e-05,2.525644302368164,0.05303401957257722,0.023331608523495095,0.07881586039996442,True,True,0.5264197530864199,0.38270987654320987,0.6540864197530863,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,39,6,5,3,0.03,0.0,0.05,4.36803746020854e-49,0.054516281147641184,True,0.9886820316314697,0.008699146468121907,0.057170827035915146,0.02179051511652219,False,True,0.0009147194430529486,0.002487873488688277,0.0013003348046323323,6.158929929813021e-05,5.2636288578806354e-05,2.2881858348846436,0.05717082703591644,0.024722842059885286,0.08680510672863218,True,True,0.43753086419753084,0.2797345679012345,0.5783086419753086,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,40,6,5,3,0.03,0.0,0.05,3.3900857152535874e-44,0.0457523751696493,True,0.5319173336029053,1.385149946763441e-05,0.04335721830042425,0.009975886520346967,False,True,0.0009183153448659675,0.0007534736381694039,0.0002279094862865606,0.00014144618073219566,7.853688602396303e-06,1.9172616004943848,0.043357218300420795,0.0267927989427998,0.059271463000223124,True,True,0.5518518518518518,0.4130617283950617,0.6887037037037036,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,41,6,5,3,0.03,0.0,0.05,2.7063460611305867e-31,0.03897532297600713,True,0.7992115020751953,0.006709644648256759,0.042486360304904124,0.015672292781988867,False,True,0.0009051275064581719,0.002105324054243532,0.0006624160612707394,0.00014643712296425607,1.1753656748829762e-05,2.4178478717803955,0.04248636030490707,0.019882690096979818,0.06651124493729449,True,True,0.4204938271604939,0.2570185185185185,0.5669691358024691,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,42,6,5,3,0.03,0.0,0.05,2.6727617491624952e-48,0.048881786488682515,True,0.8611469268798828,1.0611598558739122e-05,0.04910710575987693,0.011149757670871265,False,True,0.000932115704059975,0.0009326850071378985,0.0002645937242428193,6.34211714527833e-05,3.851376431440068e-05,4.040571451187134,0.0491071057598754,0.03359850346806847,0.06455551576450601,True,True,0.5308641975308641,0.388141975308642,0.657537037037037,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,43,6,5,3,0.03,0.0,0.05,4.845600515355847e-84,0.06409892073116015,True,0.5310249328613281,3.482208237305124e-09,0.06720224407713604,0.011376555479481371,False,True,0.0008823206588226624,0.0012152214299306647,0.00028550775404615294,1.0450101203644042e-05,3.662409369349829e-05,3.0063116550445557,0.06720224407714386,0.04849132955405377,0.08993185295951775,True,True,0.6483950617283951,0.5234567901234568,0.7555617283950617,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,44,6,5,3,0.03,0.0,0.05,4.434705954187752e-68,0.06409591510950245,True,1.1161091327667236,0.001973772390488727,0.06137253761462504,0.01983501926505776,False,True,0.0009038489654587538,0.0019355081793970557,0.0010711170851691746,2.591366709151222e-05,4.07585707243159e-05,3.8507041931152344,0.06137253761462202,0.02618227184600255,0.09580378661849322,True,True,0.48617283950617285,0.3259074074074074,0.6350987654320986,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,45,6,5,3,0.03,0.0,0.05,8.979596151838779e-93,0.07977242329668977,True,0.6315169334411621,0.0013966788112722943,0.07889683599329181,0.024691244685806787,False,True,0.0008956849853732541,0.001993305501093145,0.0016914791502640925,6.67145625195112e-06,6.481767481678535e-05,3.0790090560913086,0.07889683599325824,0.038569117422173546,0.11832261011721532,True,True,0.5879012345679013,0.4476419753086419,0.7086481481481481,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,46,6,5,3,0.03,0.0,0.05,3.740688087077952e-66,0.05731980842466473,True,0.4521622657775879,1.707244330738284e-07,0.05284066235469424,0.010105927479863622,True,True,0.0008871200552096591,0.0007459164827352303,0.0002088533451510532,2.176869322188165e-05,3.1995523766436954e-05,2.95293927192688,0.05284066235468792,0.03284956704729277,0.07516858037341664,True,True,0.5923456790123456,0.44733333333333336,0.7251913580246914,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,47,6,5,3,0.03,0.0,0.05,1.699984672370349e-41,0.04441534040519239,True,0.6291196346282959,0.0003118383057009849,0.04327951892969078,0.012004542345058985,True,True,0.0008783636331141162,0.0011647252795049339,0.0003373254232661525,6.85963685792808e-05,3.0370093279892893e-05,3.8465919494628906,0.04327951892969014,0.02429692488369718,0.06656453616018089,True,True,0.46345679012345675,0.3192469135802469,0.6057098765432098,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,48,6,5,3,0.03,0.0,0.05,9.546838746823712e-46,0.04452406848950272,True,1.1491475105285645,0.01588922395572818,0.041274190052484935,0.01711592093936813,False,True,0.0008021362720243,0.0028923300966666433,0.0007025891773543369,7.666402910898855e-05,0.00010233276665440134,1.817706823348999,0.04127419005247273,0.024361045747837668,0.058902868606847215,True,True,0.3422222222222222,0.19054320987654322,0.4936049382716049,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,49,6,5,3,0.03,0.0,0.05,8.553694975294567e-45,0.0481653022937016,True,1.1979460716247559,0.009607724738723195,0.05095865673540375,0.019677916703790144,True,True,0.0008875779901320994,0.0031698836146606723,0.0010256742310511327,0.00010562306768173047,6.401260028725328e-05,2.324758768081665,0.050958656735433296,0.031065095738548532,0.07294870510014143,True,True,0.38567901234567903,0.24196296296296302,0.5244938271604939,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,50,6,5,3,0.03,0.0,0.05,1.1808869649559472e-28,0.0427788799171271,True,0.821073055267334,0.040823226556774575,0.04346440915137555,0.021250654641773028,False,True,0.0009122168317160053,0.0014960400809950977,0.0012342218355723697,2.1347771978197303e-05,4.97788975765291e-05,3.9856929779052734,0.04346440915138302,0.01083047453079491,0.07749051924938295,True,True,0.41283950617283954,0.23874691358024686,0.5614938271604938,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,51,6,5,3,0.03,0.0,0.05,6.135195082856776e-54,0.05381103820508433,True,0.9726319313049316,0.009721866768592106,0.05537996874729502,0.02141887846373913,False,True,0.0009369300783745178,0.003974182718457452,0.0012418183809029017,0.00012440249863171607,6.002056483824685e-05,1.9555151462554932,0.05537996874731485,0.03033815074441919,0.08515309280459939,True,True,0.38370370370370366,0.22467901234567902,0.5328456790123457,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,52,6,5,3,0.03,0.0,0.05,4.664000155574315e-35,0.04118305685772347,True,1.1936931610107422,1.6788375403762115e-05,0.04522139362941901,0.010507287091386052,True,True,0.0008778808114823387,0.0006583171202627468,0.00020277282635490469,1.5419679291608355e-05,5.825919356280569e-05,3.2085211277008057,0.04522139362941937,0.02864754886252005,0.06094205339232698,True,True,0.5328395061728395,0.39942592592592596,0.6681543209876544,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,53,6,5,3,0.03,0.0,0.05,5.065459960300594e-26,0.03560950022564838,True,1.283968210220337,0.1139579101352889,0.0396544511224847,0.02508742084906544,False,True,0.0008642508090483604,0.005306892800468216,0.0017445179580040948,0.0001073318620889862,7.166781330701519e-05,4.004094362258911,0.03965445112250464,0.019999408627414717,0.0641158860944618,True,True,0.3167901234567901,0.16641975308641976,0.4680061728395061,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,54,6,5,3,0.03,0.0,0.05,3.5616027493728013e-39,0.041577591430774746,True,0.7970166206359863,1.7468880718489755e-05,0.044111925143199296,0.010270515964140654,False,True,0.0008576386318764793,0.0008410629486177549,0.00023695634033676617,0.00011800142588962227,1.8598537817025907e-05,5.04779839515686,0.04411192514319251,0.02714969716712054,0.061779675561888986,True,True,0.531604938271605,0.3876358024691358,0.66420987654321,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,55,6,5,3,0.03,0.0,0.05,9.938878510306036e-26,0.03269879009888967,True,0.8579468727111816,0.0017868054964524243,0.03076923342066402,0.009850710091455576,False,True,0.0008270429906389919,0.00197404083064291,0.0002025789181347809,1.6781616253300855e-05,2.78286253391394e-05,3.9127912521362305,0.030769233420662626,0.013454788335958633,0.04967163976691398,True,False,0.3123456790123457,0.15849999999999997,0.45187037037037037,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,56,6,5,3,0.03,0.0,0.05,2.674877258312356e-50,0.049879260290349975,True,0.9360265731811523,0.005182056303103272,0.05518915496559138,0.01974218767730609,False,True,0.0008466953771572495,0.0030890150284909362,0.0009915045843823585,8.518575843834074e-05,0.0001010924833325519,2.7255125045776367,0.055189154965614134,0.035738202368522314,0.07643574431238843,True,True,0.4160493827160494,0.24690740740740738,0.5693888888888889,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,57,6,5,3,0.03,0.0,0.05,3.1925013754310143e-38,0.05140175731883728,True,2.2402641773223877,0.05372260457453468,0.05353379508789475,0.02775113999823109,False,True,0.0008885905088269108,0.0026123989160329775,0.002144966632518495,3.9743945012396944e-05,8.847609485850958e-05,3.549453020095825,0.053533795087879664,0.01790001643733206,0.09024607960584549,True,True,0.3632098765432099,0.189820987654321,0.508888888888889,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,58,6,5,3,0.03,0.0,0.05,6.14792248889405e-55,0.0515049046641277,True,0.947197437286377,1.7525724052671862e-05,0.04657703727563695,0.01084628465523609,True,True,0.000918060532652717,0.001126370714760924,0.00025559277573201076,8.099353811135395e-05,3.010738435418642e-05,3.2534635066986084,0.04657703727563257,0.03330380301087039,0.05856410885026929,True,True,0.52,0.38417283950617287,0.6543395061728395,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,59,6,5,3,0.03,0.0,0.05,2.076778616704211e-16,0.029135590822878813,True,1.3886892795562744,0.06346407555739338,0.03364991935369219,0.018131065259863674,False,True,0.0008797117164825959,0.0017277994503569305,0.0008697345212488265,2.7000001789617092e-05,4.8187177797997975e-05,4.131573438644409,0.03364991935367988,0.006466026306808707,0.061023170492010864,True,True,0.3116049382716049,0.16093209876543205,0.46475308641975305,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,60,6,5,3,0.03,0.0,0.05,8.396355689900916e-24,0.03514103332465784,True,1.190917730331421,0.019854384741209808,0.03317499589242209,0.01424376865122296,True,True,0.0009282902295895816,0.0013663245418047017,0.0005132487070565492,8.833515024965675e-05,2.793342817201804e-05,3.388925790786743,0.03317499589243732,0.010896001092775815,0.05837780219974206,True,True,0.3437037037037037,0.17898148148148144,0.4986234567901234,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,61,6,5,3,0.03,0.0,0.05,2.6014582859587905e-65,0.057461407300947245,True,0.7560887336730957,9.484681309657101e-11,0.0622498995428665,0.009613966542245113,True,True,0.0009562290037331102,0.0011674052049030085,0.00018533673006002646,8.302019317001262e-07,2.349977309777262e-05,5.399105787277222,0.06224989954286581,0.04017803071662821,0.07908857822240538,True,True,0.6414814814814815,0.5130802469135802,0.7565925925925926,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,62,6,5,3,0.03,0.0,0.05,1.548997363919739e-57,0.05262558082514996,True,2.1545019149780273,4.346578429924805e-06,0.05191885547721659,0.011301246298447165,False,True,0.0008633551612624677,0.0007881795490315628,0.00030457912158616944,0.00010455820166238004,1.7515309464549253e-05,5.040762424468994,0.05191885547721287,0.03479598603191838,0.06787211748483057,True,True,0.5965432098765433,0.46641358024691365,0.7222407407407408,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,63,6,5,3,0.03,0.0,0.05,1.2143412223411984e-83,0.06592707850872016,True,1.3951504230499268,0.00010447892759070603,0.06648770894895996,0.01713623844656738,False,True,0.0007964245868889538,0.0017217895642903914,0.0007611130358093222,7.641486201081694e-07,5.5619996687318775e-05,4.427440404891968,0.06648770894899612,0.03078441492825009,0.10091656119280627,True,True,0.6039506172839506,0.4675185185185185,0.7246975308641976,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,64,6,5,3,0.03,0.0,0.05,3.0797618223345055e-57,0.055987516130376974,True,1.4254817962646484,0.0020310439534908893,0.05226620326049831,0.01693844736445485,True,True,0.0009210895373841198,0.0018301676395747655,0.0007853908716840826,0.0001404460740314864,1.1613463759766235e-05,4.486965894699097,0.052266203260466514,0.029630721946654833,0.07668089666839473,True,True,0.4720987654320987,0.3278950617283951,0.6170679012345679,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,65,6,5,3,0.03,0.0,0.05,3.629158588691165e-65,0.054791296043045876,True,1.1591029167175293,8.470199182930601e-08,0.05864823668367393,0.010948341862869014,False,True,0.0008649820450203085,0.000942366017174686,0.00023503671878239083,2.3331729527742853e-05,5.574698349025716e-05,3.461792230606079,0.058648236683668246,0.0383179493053383,0.07842961814779872,True,True,0.6249382716049383,0.4985185185185185,0.7363148148148148,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,66,6,5,3,0.03,0.0,0.05,5.000455987839009e-46,0.05003043189698462,True,2.2729551792144775,0.0037696020364206898,0.050666948319728476,0.01749051177310962,True,True,0.0008973429493667676,0.0018270099835072664,0.0008489434311736956,0.00016167615784170734,7.489759825860984e-06,1.8758609294891357,0.05066694831972659,0.02298742744579546,0.08166404160349562,True,True,0.46074074074074073,0.30171604938271607,0.600932098765432,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,67,6,5,3,0.03,0.0,0.05,3.720567853703102e-57,0.0526230692565703,True,1.8437564373016357,0.00019505720285089306,0.0491484537074067,0.013193034750129196,False,True,0.0008403070960464245,0.0011187778341726485,0.0004324067184098184,8.055364517760642e-05,2.8117755228954978e-05,3.6883544921875,0.04914845370740285,0.028239354519273195,0.06928864327108487,True,True,0.5439506172839506,0.41648148148148145,0.6762962962962964,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,68,6,5,3,0.03,0.0,0.05,3.997971641217649e-10,0.01985996647527053,True,1.795034646987915,0.1681147436793482,0.022386587713617834,0.016242328528038544,False,True,0.0007904098237086824,0.0022869854254812683,0.0006212150937310367,7.489927673428642e-05,9.794218838329738e-05,2.3487401008605957,0.022386587713618768,0.0005148538559729241,0.04538993896474813,True,False,0.1609876543209876,-0.006456790123456823,0.32621604938271603,False
M6_S5_R3_sma0.03_rho0.0_beta0.05,69,6,5,3,0.03,0.0,0.05,1.067199437614297e-46,0.046392452122459175,True,0.8277554512023926,7.414422240180156e-06,0.048832079953299336,0.010896537400212835,True,True,0.0009047555540838132,0.001217494579655828,0.00022596913163925144,1.9441614272745065e-05,5.82645111370766e-05,3.018476963043213,0.048832079953293084,0.03843445304034956,0.06171864948900174,True,True,0.5185185185185186,0.38392592592592595,0.6550864197530863,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,70,6,5,3,0.03,0.0,0.05,1.934329618446491e-43,0.04788995928512147,True,1.0074431896209717,0.0014668091830960107,0.04750102199254515,0.014931928821228912,False,True,0.0009123718052077448,0.00143287515667275,0.0005819951289702607,0.0001201293118585365,2.172298248542688e-05,3.993527412414551,0.04750102199253863,0.01818113103990443,0.07323700583539165,True,True,0.4595061728395062,0.31376543209876545,0.5995493827160493,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,71,6,5,3,0.03,0.0,0.05,1.748951341233349e-60,0.058744351312464825,True,1.8552045822143555,0.005977150845313894,0.06116257842124128,0.02224876730497852,True,True,0.0009479903340141911,0.0006406027265675583,0.0002031565107342487,5.809543501964089e-07,0.0010155558945313065,3.590186595916748,0.0611625784212543,0.03835852586022939,0.08519168627441749,True,True,0.6674074074074074,0.5427098765432099,0.7755555555555556,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,72,6,5,3,0.03,0.0,0.05,6.335618299095786e-51,0.05122797543118367,True,2.8377158641815186,0.000431827547021425,0.05055232580370778,0.014362160017623114,True,True,0.0008637268443233244,0.0013237605108970213,0.0004968670910165776,3.692646685196948e-06,5.36383670643455e-05,4.18915867805481,0.05055232580369788,0.022738559748009354,0.07497799490748985,True,True,0.46617283950617283,0.3231728395061728,0.600746913580247,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,73,6,5,3,0.03,0.0,0.05,5.417059886701624e-67,0.06325018112772299,True,1.247267723083496,2.7348779766957343e-05,0.06266705201726633,0.014940331627071342,False,True,0.0008925564026103129,0.0006189464077348067,0.0005860807702288124,0.00012918700577063075,2.0046664147975223e-05,3.4267289638519287,0.06266705201725005,0.03298054055914086,0.09231714990409597,True,True,0.6982716049382716,0.581969135802469,0.8010555555555555,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,74,6,5,3,0.03,0.0,0.05,7.956038529860095e-60,0.06135538914723884,True,1.8617703914642334,0.0015774110769428455,0.0616833448256819,0.019519726037892197,True,True,0.0009773879740199393,0.001969190230281214,0.0010514735539310634,0.00013463379730355727,2.202196798627945e-05,4.130717039108276,0.06168334482565426,0.026756683945593215,0.09347539686416666,True,True,0.48641975308641977,0.3399567901234568,0.6167901234567901,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,75,6,5,3,0.03,0.0,0.05,5.688975620120286e-93,0.0720966802543534,True,1.4733467102050781,0.004320602684772515,0.07113233347198734,0.024925884728454292,False,True,0.0009180752523535253,0.00537930681934158,0.0017579810238741791,3.254966226603182e-05,3.726095649380885e-05,3.6333601474761963,0.07113233347204968,0.04942406712830297,0.09139237224589154,True,True,0.5014814814814814,0.33702469135802465,0.634567901234568,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,76,6,5,3,0.03,0.0,0.05,8.975735271566449e-67,0.06234675164260379,True,1.9743976593017578,4.4716620890374145e-05,0.06014716608810906,0.014735984021928319,False,True,0.0008479418430880708,0.0004653928074183799,0.0005773002342309132,0.0001281487231591596,1.468165403888885e-05,3.640988349914551,0.06014716608809577,0.031217371045189537,0.09142401714783797,True,True,0.7518518518518518,0.6444444444444444,0.8449629629629629,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,77,6,5,3,0.03,0.0,0.05,3.87903761684519e-55,0.058256427253104426,True,1.206202507019043,0.001528805571148317,0.056815310953291565,0.017927565280381592,True,True,0.0008954637100277381,0.00112019203744941,0.0008939514999591843,5.013616847046578e-09,8.786425016345455e-06,2.4651148319244385,0.05681531095330825,0.026165222717015695,0.08640991762742249,True,True,0.577283950617284,0.4337962962962963,0.6985185185185185,True
