lb_p_r,acf1_r,abs_acf1_r,kurtosis,jb_p,hill,lb_p_absr,lb_p_r2,arch_lm_p,acf1_absr,acf5_absr,acf10_absr,acf20_absr,acf50_absr,garch_alpha,garch_beta,garch_persistence,gjr_gamma,leverage_corr,volume_absr_spearman,logvolume_acf1,logvolume_shapiro_p,skew,worst_day,best_day,worst_over_best,mdd,daily_sigma,scenario,seed,n_returns
0.7087966709380239,0.05232163160552404,0.05232163160552404,2.4236525386222167,3.1973195523068525e-12,3.1087085867585955,0.1491586907983932,0.12272659097472279,0.05862565511148606,0.03876886893965717,0.02537790593535558,0.1383581377253533,0.07000790060298681,-0.007325679790194446,0.0,0.9896865551102045,0.9896865551102045,8.360525354517895e-11,-0.023198833713172568,0.2943535861123801,0.5237937030789123,0.4055406368640363,0.35718357450274085,-0.08946719810699921,0.11698582621382148,0.7647695537361514,-0.3723748303285741,0.025125772278288293,flat,40031,199
0.14073819446166239,-0.08379357862444116,0.08379357862444116,0.15736019158841597,0.3603582054264275,6.382680288369063,0.289315017491485,0.769168758931624,0.7445608947835863,-0.03962532903387672,0.0246619526800713,0.055949091199948356,-0.011064210080694931,-0.0009898472969993887,0.015501017354943645,0.9541185316637071,0.9696195490186508,-0.013591835625543475,0.017917964912954946,0.22228871630881683,0.5563535940149931,0.3774674626209169,0.23527979482293268,-0.04930088339193439,0.05245754376018308,0.9398244724785476,-0.11506666785076192,0.019081768534229788,flat,40032,199
0.38150161715750974,-0.007145500256095361,0.007145500256095361,0.7713636218698197,0.08279903571026677,3.0859936852384156,0.2340370567452493,0.02291337823781867,0.9653379786084932,0.03225437254871254,0.04635112158417556,0.050708139964290744,0.0911085831901354,-0.07855349813620727,0.038203742332867024,0.9475071428519102,0.9857108851847772,0.0627604898740565,-0.07169943555242536,0.3235571798385869,0.4758882051070691,0.8684784666527499,-0.03848415232926019,-0.05819820581575463,0.06250015503017536,0.9311689833034217,-0.21030884207874023,0.018554481467016482,flat,40033,199
0.1834736500560146,-0.15255117352679945,0.15255117352679945,1.4400137356594316,1.1688735029203207e-06,2.790296184898866,0.31677779193943584,0.6198154850919207,0.3424166468699347,0.060756623859679774,-0.07406089306251076,-0.03252399786900988,0.10434294233322068,-0.011504301255805404,2.625312622548599e-13,1.0,1.0000000000002625,0.43406170184390297,-0.14749296923580354,0.26838282320694384,0.5330896248230127,0.003575434903416867,0.55251855075645,-0.05924811795029772,0.08410856668364541,0.7044242969107484,-0.19868098030644277,0.02040448409954861,flat,40034,199
0.19367303126001179,0.07280697692726389,0.07280697692726389,1.2744488764624444,5.6054209326687246e-05,3.78517112268942,0.0017162720361076904,0.1902841953666122,0.1209381187905984,-0.019520663160812086,-0.207161945138216,-0.008659635441514083,-0.07894555126251054,-0.12214139243056978,0.10597273099655609,0.5913285670696122,0.6973012980661684,-0.15787031877162483,0.01330085481771858,0.3113141464900259,0.5717539045532071,0.31256773664061877,-0.4292412014188997,-0.07358949492363376,0.05352697823421604,1.3748113073304997,-0.35246101372010374,0.019554687599630548,flat,40035,199
0.11674253091499148,-0.0823672416673763,0.0823672416673763,0.18605597647360383,0.07399453302765556,4.112017364854851,0.1850339774973648,0.45173312853462977,0.8757892397879607,0.04848616531998547,0.05536484201879123,0.07579600766695493,0.014439765608893979,0.013802445621560386,0.0,0.949295018066425,0.949295018066425,-3.5663619803853385e-13,0.12461212234842053,0.2925506319476169,0.5885600136731189,0.1268681350565185,0.38517099045454245,-0.05846782667459127,0.07893861697470062,0.7406745762131846,-0.2539945285664371,0.02457586244359307,flat,40036,199
0.5217880295128683,-0.1488509251772654,0.1488509251772654,0.602944907138288,0.20703277004513276,4.849115559890993,0.8861450512284684,0.8187165725195391,0.5093680504822327,-0.03456180039960214,-0.0548998460643865,0.053745556238189975,0.016257451131387202,0.08026969086139317,0.0,0.945789927957255,0.945789927957255,-1.110260205663417e-14,0.11909202246837478,0.4237079336074311,0.5380382618437552,0.043772847271171436,-0.0638896604690908,-0.0911983733614603,0.0940515485235549,0.9696637088183611,-0.1964802048846681,0.0311172117885155,flat,40037,199
0.5603916304447311,-0.058645331890540234,0.058645331890540234,6.372654340151394,1.5738083365851007e-80,2.89911600794686,0.7272682042969558,0.9981256950684102,0.9556376501379241,-0.028726848682044913,-0.10689578519284897,-0.03803958396182079,-0.04402188679222796,-0.013620651719616348,0.0,5.982172129440041e-08,5.982172129440041e-08,2.02411014590605e-08,0.00813940234073994,0.21876351454240903,0.5815297898069615,0.37038983400437564,-0.9632864147877174,-0.12512971708734266,0.05741673536638192,2.1793248307985023,-0.30192812744127606,0.02052515544288848,flat,40038,199
0.1633750926357686,-0.10129578551569325,0.10129578551569325,0.18795399541937696,0.5295183803371777,7.7604146508436,0.6304982172786009,0.799142652265421,0.6763953171597447,0.11576134272579522,-0.07848590403832656,-0.09219594180032087,-0.12085392838093431,-0.022210917628751655,9.809550333746753e-16,0.9823748447512676,0.9823748447512686,-0.02045252137787573,-0.009589059158791508,0.17915029693924167,0.5574348736600431,0.001767844068863752,-0.17177678163929044,-0.06662468046442349,0.04779069108817868,1.394093262671054,-0.1799177151283714,0.01980401369991422,flat,40039,199
0.6635066209916844,-0.0974223667408575,0.0974223667408575,0.7761469101998517,0.08229156464992957,3.8657022779202346,0.8491564947166599,0.4386628239419717,0.20815240387710243,0.05248902125632278,0.013099181675829989,-0.02192083361978694,-0.01509795100107985,0.02768352179007078,0.11609191640547349,1.858717145245448e-15,0.11609191640547535,-0.17717453821955687,0.13855254522190155,0.2299680219278209,0.5626982189042848,0.10330885847684002,0.0010976361687108603,-0.07001342455532722,0.060498875347787084,1.157268199662296,-0.2133932608100021,0.02022260915103181,flat,40040,199
