feature_set,model,target,phase_group,n,R2,R2_lo,R2_hi,sign_acc_resolvable,n_resolvable,sign_lo,sign_hi,R2_shuffledV,MAPE_V,MAPE_lo,MAPE_hi,R2_price_only,selectivity_R2
full,mlp,x,calm,119113,0.1594406185611933,-0.03562952441310482,0.29533093321668735,0.8353372891942535,12808.0,0.8186986196544389,0.8488460656258913,-0.12292981527502445,,,,0.2282139655764407,-0.0687733470152474
full,mlp,x,event,112896,-891.0340126463998,-3376.700452323609,0.7642879739705752,0.9286311537620439,77737.0,0.9204087887537243,0.9369004424956245,-17.94938484858763,,,,0.6113043155765663,-891.6453169619764
full,mlp,x,resolution,55991,-1.3266003153297198e+21,-4.016953379539661e+21,0.37002513149845406,0.8970579751946928,34670.0,0.8811233913717477,0.9115606492618858,-2.213923320474325e+20,,,,-0.10735389786667682,-1.3266003153297198e+21
full,mlp,x,all,288000,-1.7219602898534158e+20,-6.386808074232559e+20,0.6970655959780248,0.9103462045282115,125215.0,0.9034458071327539,0.9167612803815015,-6.007893098915858e+19,,,,0.5305381923407579,-1.7219602898534158e+20
full,mlp,logV,calm,119113,0.5148579405268963,0.4746132014720528,0.5499773919296428,,,,,-0.13927015460264425,0.08404531349966941,0.08119989889904122,0.08692292674330747,0.3753689613853771,0.13948897914151914
full,mlp,logV,event,112896,-8218.786626157647,-31219.373029815295,0.5978858782009081,,,,,-2433.432058449704,inf,0.08774151096815808,0.09482141111262135,0.5028691869424764,-8219.28949534459
full,mlp,logV,resolution,55991,-2.7771673236804474e+21,-9.973578419556095e+21,0.2841973972365979,,,,,-9.462088826487047e+20,inf,0.12499232031024472,0.1361618713989437,-0.530256203023237,-2.7771673236804474e+21
full,mlp,logV,all,288000,-4.4515549874971994e+20,-1.715713968098222e+21,0.6310739963427103,,,,,-2.5683283155682312e+20,inf,0.09333754498296849,0.09784195688356748,0.43542885955593513,-4.4515549874971994e+20
price_only,ridge,x,calm,119113,0.19201800237694355,0.03178213749801749,0.3029398374015308,0.7630387257963772,12808.0,0.7458247800521138,0.781468020633461,,,,,0.19201800237694355,
price_only,ridge,x,event,112896,0.5430405762446568,0.5242531280082412,0.5627714639801107,0.8417999150983444,77737.0,0.8299217917758481,0.8530536471615081,,,,,0.5430405762446568,
price_only,ridge,x,resolution,55991,-0.3479969748589582,-0.46031103206649693,-0.24718733129267925,0.6171618113642919,34670.0,0.5950745045694724,0.6386635138591741,,,,,-0.3479969748589582,
price_only,ridge,x,all,288000,0.4486138192331298,0.42302236288552175,0.46888095984810485,0.7715449426985584,125215.0,0.7623794821071694,0.7801610320067849,,,,,0.4486138192331298,
price_only,ridge,logV,calm,119113,0.2752064336267529,0.23660462187543205,0.31022258952719584,,,,,,0.09167097414746385,0.08739906676395155,0.09593050105639883,0.2752064336267529,
price_only,ridge,logV,event,112896,0.4934683386176325,0.45388191777657816,0.527913224868457,,,,,,0.09460121484816562,0.09111155140395785,0.0984980602864772,0.4934683386176325,
price_only,ridge,logV,resolution,55991,-0.9214152871093104,-1.2636517894832964,-0.6791962968394992,,,,,,0.25699510856052815,0.2208758787558035,0.3200600629080854,-0.9214152871093104,
price_only,ridge,logV,all,288000,0.34255830962511424,0.28330979839949544,0.3839483511330557,,,,,,0.1249608215921455,0.11704024142820828,0.13722269563496078,0.34255830962511424,
price_only,gbt,x,calm,119113,0.3391237771334653,0.20752158051624575,0.43362739718953397,0.8270612117426608,12808.0,0.8118847637606386,0.8401217115850389,,,,,0.3391237771334653,
price_only,gbt,x,event,112896,0.5523296912468881,0.5326900093606468,0.5715471912946861,0.8476015282298005,77737.0,0.8372869352140353,0.8582221988236396,,,,,0.5523296912468881,
price_only,gbt,x,resolution,55991,-0.17774632335758866,-0.36372183562221394,-0.012919105011068164,0.6375540813383328,34670.0,0.6160315973322497,0.6570167631456061,,,,,-0.17774632335758866,
price_only,gbt,x,all,288000,0.48693603736535107,0.4715871719758312,0.5014768375042882,0.7873417721518987,125215.0,0.7789858190903163,0.7952757427730314,,,,,0.48693603736535107,
price_only,gbt,logV,calm,119113,0.33101224261095175,0.29586275008432295,0.36479052005203283,,,,,,0.08905092310424416,0.08532853141628097,0.09284233483190392,0.33101224261095175,
price_only,gbt,logV,event,112896,0.476894513772808,0.44692656234041067,0.5048154792213974,,,,,,0.09758322902577259,0.094197860099279,0.10166474098314149,0.476894513772808,
price_only,gbt,logV,resolution,55991,-0.6127822913762704,-0.7759131775395063,-0.48760844430103545,,,,,,0.2170953336968722,0.20581120992359137,0.23070377214805543,-0.6127822913762704,
price_only,gbt,logV,all,288000,0.4023168475374965,0.384376259750663,0.41903618760379335,,,,,,0.11728910991955217,0.11366815544223363,0.12111672601193174,0.4023168475374965,
price_only,mlp,x,calm,119113,0.2282139655764407,0.08353921071919158,0.33006642388363955,0.7774828232354778,12808.0,0.7581485741559589,0.7933910128477369,,,,,0.2282139655764407,
price_only,mlp,x,event,112896,0.6113043155765663,0.5945158340814793,0.6306751278291721,0.8751173829707861,77737.0,0.865981417666348,0.8843380470554104,,,,,0.6113043155765663,
price_only,mlp,x,resolution,55991,-0.10735389786667682,-0.2630202841929306,0.03282704853203351,0.668243438130949,34670.0,0.6487125294049205,0.6877881577968515,,,,,-0.10735389786667682,
price_only,mlp,x,all,288000,0.5305381923407579,0.5160187215223112,0.5438846307913278,0.8078504971449108,125215.0,0.7994819713028407,0.8159056601065025,,,,,0.5305381923407579,
price_only,mlp,logV,calm,119113,0.3753689613853771,0.34159274366023873,0.40616700610883605,,,,,,0.08814899758325642,0.08460784095244543,0.0916800553731385,0.3753689613853771,
price_only,mlp,logV,event,112896,0.5028691869424764,0.4686255650584625,0.5341022301198153,,,,,,0.09540535281851145,0.09214925207331447,0.09887427659455178,0.5028691869424764,
price_only,mlp,logV,resolution,55991,-0.530256203023237,-0.686284159506959,-0.3994573327553332,,,,,,0.2070670344248186,0.1958949566230289,0.22131266293545868,-0.530256203023237,
price_only,mlp,logV,all,288000,0.43542885955593513,0.4143800940622542,0.45418866756786636,,,,,,0.11411272425490662,0.11076838284332709,0.11762333233965555,0.43542885955593513,
