persona,scenario,seed,policy,mcr_0.05,band_mas,turnover,cost_paid,return_pct,mdd_pct,coverage_0.05
ISFJ,flat,3,L5_price_only,0.01287975523790756,0.001702597539765513,0.21722238594754473,1.0861119297377233,-8.255579449848538,-11.03534626600544,1.0
ISFJ,flat,3,L5_level_free,0.01287975523790756,0.001702597539765513,0.21722238594754473,1.0861119297377233,-8.255579449848538,-11.03534626600544,1.0
ISFJ,flat,3,always_hold,0.12792766886655177,0.0,0.0,0.0,-5.398842109013513,-6.577300659471641,1.0
ISFJ,flat,3,constant_mix,0.10060690766201447,0.0,0.12073808415229749,0.6036904207614875,-5.648916615897925,-7.442619121761496,1.0
ISFJ,flat,3,v_oracle,0.7,0.7,0.8,4.0,-27.02341286084954,-32.886503297358146,1.0
ISFJ,flat,3,mandate_conditional_oracle,0.0032088452802508795,0.001336647220518316,0.24610671083040161,1.230533554152008,-8.491537011909568,-10.979884927089644,1.0
ISFJ,flat,4,L5_full,0.04441213510251918,0.0022251918947529424,0.7139542539018814,3.569771269509407,8.28266315279751,-4.72008572021545,0.67
ISFJ,flat,4,L5_price_only,0.05227317442884724,0.002260881655120064,1.0999887963002462,5.499943981501231,6.0339418195479055,-4.364589921167983,0.67
ISFJ,flat,4,L5_level_free,0.07629385666224023,0.0015674616676990502,0.7787485340417272,3.893742670208636,1.791726515533698,-6.989527875554025,0.67
ISFJ,flat,4,always_hold,0.14078717530253101,0.00036681098841833044,0.0,0.0,7.375479183500078,-8.802819153318586,0.67
ISFJ,flat,4,constant_mix,0.10048749471951944,0.0,0.2500594416788018,1.250297208394009,7.681976208601071,-6.045525553191878,0.67
ISFJ,flat,4,v_oracle,0.23432835820895517,0.29200000000000004,2.3701752045991578,11.850876022995788,16.969006699685796,-10.254895433791821,0.67
ISFJ,flat,4,mandate_conditional_oracle,0.003224052304705019,0.002132690711094808,0.684466837359726,3.42233418679863,7.513413546591652,-3.299731063025546,0.67
ISFJ,flat,5,L5_full,0.01593306163362094,0.0016434238993423128,0.2157541085140678,1.0787705425703389,11.83407186693759,-2.421937930894502,0.74
ISFJ,flat,5,L5_price_only,0.01593306163362094,0.0016434238993423128,0.2157541085140678,1.0787705425703389,11.83407186693759,-2.421937930894502,0.74
ISFJ,flat,5,L5_level_free,0.10083521783214666,0.000766652781900031,0.8127921385301434,4.063960692650717,8.850608096706303,-1.1712800881344188,0.74
ISFJ,flat,5,always_hold,0.0697717214631006,0.0,0.0,0.0,8.53495090866161,-2.0281693639050635,0.74
ISFJ,flat,5,constant_mix,0.09971052346748861,0.0,0.05373510923736689,0.2686755461868345,7.60345658191699,-1.671660964470767,0.74
ISFJ,flat,5,v_oracle,0.7000000000000002,0.7,0.8,4.0,42.61768464149076,-7.96279650063052,0.74
